,.tci.results:nl_04,Greenwald_fraction,\AXA.chord_1,\AXA.chord_10,\AXA.chord_11,\AXA.chord_12,\AXA.chord_13,\AXA.chord_14,\AXA.chord_15,\AXA.chord_16,\AXA.chord_17,\AXA.chord_18,\AXA.chord_19,\AXA.chord_2,\AXA.chord_20,\AXA.chord_21,\AXA.chord_22,\AXA.chord_3,\AXA.chord_4,\AXA.chord_5,\AXA.chord_6,\AXA.chord_7,\AXA.chord_8,\AXA.chord_9,\AXJ.chord_1,\AXJ.chord_10,\AXJ.chord_11,\AXJ.chord_12,\AXJ.chord_13,\AXJ.chord_14,\AXJ.chord_15,\AXJ.chord_16,\AXJ.chord_17,\AXJ.chord_18,\AXJ.chord_19,\AXJ.chord_2,\AXJ.chord_20,\AXJ.chord_21,\AXJ.chord_22,\AXJ.chord_23,\AXJ.chord_24,\AXJ.chord_25,\AXJ.chord_26,\AXJ.chord_27,\AXJ.chord_3,\AXJ.chord_4,\AXJ.chord_5,\AXJ.chord_6,\AXJ.chord_7,\AXJ.chord_8,\AXJ.chord_9,\MAGNETICS::TOP.ACTIVE_MHD.SIGNALS:BP01_GHK,\MAGNETICS::TOP.ACTIVE_MHD.SIGNALS:BP02_GHK,\MAGNETICS::TOP.ACTIVE_MHD.SIGNALS:BP04_GHK,\MAGNETICS::TOP.ACTIVE_MHD.SIGNALS:BP05_GHK,\MAGNETICS::TOP.ACTIVE_MHD.SIGNALS:BP06_GHK,\MAGNETICS::TOP.ACTIVE_MHD.SIGNALS:BP07_ABK,\MAGNETICS::TOP.ACTIVE_MHD.SIGNALS:BP07_GHK,\MAGNETICS::TOP.ACTIVE_MHD.SIGNALS:BP08_ABK,\MAGNETICS::TOP.ACTIVE_MHD.SIGNALS:BP08_GHK,\MAGNETICS::TOP.ACTIVE_MHD.SIGNALS:BP10_GHK,\MAGNETICS::TOP.ACTIVE_MHD.SIGNALS:BP11_GHK,\MAGNETICS::TOP.ACTIVE_MHD.SIGNALS:BP12_GHK,\MAGNETICS::TOP.ACTIVE_MHD.SIGNALS:BP13_GHK,\MAGNETICS::TOP.ACTIVE_MHD.SIGNALS:BP14_GHK,\MAGNETICS::TOP.ACTIVE_MHD.SIGNALS:BP1T_GHK,\MAGNETICS::TOP.ACTIVE_MHD.SIGNALS:BP20_ABK,\MAGNETICS::TOP.ACTIVE_MHD.SIGNALS:BP2T_GHK,\MAGNETICS::TOP.ACTIVE_MHD.SIGNALS:BP3T_GHK,\MAGNETICS::TOP.ACTIVE_MHD.SIGNALS:BP4T_ABK,\MAGNETICS::TOP.ACTIVE_MHD.SIGNALS:BP5T_ABK,\MAGNETICS::TOP.ACTIVE_MHD.SIGNALS:BP6T_ABK,\MAGNETICS::TOP.ACTIVE_MHD.SIGNALS:BP_AB_TOP,\MAGNETICS::TOP.ACTIVE_MHD.SIGNALS:BP_BC_BOT,\MAGNETICS::TOP.ACTIVE_MHD.SIGNALS:BP_BC_TOP,\MAGNETICS::TOP.ACTIVE_MHD.SIGNALS:BP_EF_BOT,\MAGNETICS::TOP.ACTIVE_MHD.SIGNALS:BP_EF_TOP,\MAGNETICS::TOP.ACTIVE_MHD.SIGNALS:BP_KA_BOT,\MAGNETICS::TOP.ACTIVE_MHD.SIGNALS:BP_KA_TOP,\btor,\efit_aeqdsk:aminor,\efit_aeqdsk:betan,\efit_aeqdsk:kappa,\efit_aeqdsk:li,\efit_aeqdsk:q95,\efit_aeqdsk:rmagx,\efit_aeqdsk:vloopt,\efit_aeqdsk:wplasm,\efit_aeqdsk:zmagx,\ip,\twopi_diode,\xtomo::top.brightnesses.array_1:chord_01,\xtomo::top.brightnesses.array_1:chord_02,\xtomo::top.brightnesses.array_1:chord_03,\xtomo::top.brightnesses.array_1:chord_04,\xtomo::top.brightnesses.array_1:chord_05,\xtomo::top.brightnesses.array_1:chord_06,\xtomo::top.brightnesses.array_1:chord_07,\xtomo::top.brightnesses.array_1:chord_08,\xtomo::top.brightnesses.array_1:chord_09,\xtomo::top.brightnesses.array_1:chord_10,\xtomo::top.brightnesses.array_1:chord_11,\xtomo::top.brightnesses.array_1:chord_12,\xtomo::top.brightnesses.array_1:chord_13,\xtomo::top.brightnesses.array_1:chord_14,\xtomo::top.brightnesses.array_1:chord_15,\xtomo::top.brightnesses.array_1:chord_16,\xtomo::top.brightnesses.array_1:chord_17,\xtomo::top.brightnesses.array_1:chord_18,\xtomo::top.brightnesses.array_1:chord_19,\xtomo::top.brightnesses.array_1:chord_20,\xtomo::top.brightnesses.array_1:chord_21,\xtomo::top.brightnesses.array_1:chord_22,\xtomo::top.brightnesses.array_1:chord_23,\xtomo::top.brightnesses.array_1:chord_24,\xtomo::top.brightnesses.array_1:chord_25,\xtomo::top.brightnesses.array_1:chord_26,\xtomo::top.brightnesses.array_1:chord_27,\xtomo::top.brightnesses.array_1:chord_28,\xtomo::top.brightnesses.array_1:chord_29,\xtomo::top.brightnesses.array_1:chord_30,\xtomo::top.brightnesses.array_1:chord_31,\xtomo::top.brightnesses.array_1:chord_32,\xtomo::top.brightnesses.array_1:chord_33,\xtomo::top.brightnesses.array_1:chord_34,\xtomo::top.brightnesses.array_1:chord_35,\xtomo::top.brightnesses.array_1:chord_36,\xtomo::top.brightnesses.array_1:chord_37,\xtomo::top.brightnesses.array_1:chord_38,\xtomo::top.brightnesses.array_3:chord_01,\xtomo::top.brightnesses.array_3:chord_02,\xtomo::top.brightnesses.array_3:chord_03,\xtomo::top.brightnesses.array_3:chord_04,\xtomo::top.brightnesses.array_3:chord_05,\xtomo::top.brightnesses.array_3:chord_06,\xtomo::top.brightnesses.array_3:chord_07,\xtomo::top.brightnesses.array_3:chord_08,\xtomo::top.brightnesses.array_3:chord_09,\xtomo::top.brightnesses.array_3:chord_10,\xtomo::top.brightnesses.array_3:chord_11,\xtomo::top.brightnesses.array_3:chord_12,\xtomo::top.brightnesses.array_3:chord_13,\xtomo::top.brightnesses.array_3:chord_14,\xtomo::top.brightnesses.array_3:chord_15,\xtomo::top.brightnesses.array_3:chord_16,\xtomo::top.brightnesses.array_3:chord_17,\xtomo::top.brightnesses.array_3:chord_18,\xtomo::top.brightnesses.array_3:chord_19,\xtomo::top.brightnesses.array_3:chord_20,\xtomo::top.brightnesses.array_3:chord_21,\xtomo::top.brightnesses.array_3:chord_22,\xtomo::top.brightnesses.array_3:chord_23,\xtomo::top.brightnesses.array_3:chord_24,\xtomo::top.brightnesses.array_3:chord_25,\xtomo::top.brightnesses.array_3:chord_26,\xtomo::top.brightnesses.array_3:chord_27,\xtomo::top.brightnesses.array_3:chord_28,\xtomo::top.brightnesses.array_3:chord_29,\xtomo::top.brightnesses.array_3:chord_30,\xtomo::top.brightnesses.array_3:chord_31,\xtomo::top.brightnesses.array_3:chord_32,\xtomo::top.brightnesses.array_3:chord_33,\xtomo::top.brightnesses.array_3:chord_34,\xtomo::top.brightnesses.array_3:chord_35,\xtomo::top.brightnesses.array_3:chord_36,\xtomo::top.brightnesses.array_3:chord_37,\xtomo::top.brightnesses.array_3:chord_38,ip_err_frac,n1_norm,radiated_frac,rotating_mode
data__abs_energy,-0.02346428043791355,-0.042833016698153537,0.009342030227559242,0.02005516778184698,0.02497367093637922,0.01490546548641053,0.03142062258028768,0.022307792049812473,0.036872017740729,0.03780264136863527,0.043594518740399435,,0.005735534716192764,0.008956895225404726,0.05926539054167871,0.0603804770549924,0.06089678284532615,0.008053674407969464,0.011255704103856581,-6.596399487255961e-05,0.02516691807680788,,0.011638384936147664,,,0.061997176993524035,0.056290744403565324,0.027962106316291795,0.04034445255128335,0.03386859394198161,0.03520970849760129,0.022474735034287357,0.01317243763599782,0.04083925383327238,-0.00023762164731559558,-0.013728640519276844,0.033467941142325895,-0.0033772369438716185,0.04914351008701259,-0.0025284986915085446,0.011199634897350205,0.005940724533484765,0.00807077113375004,0.00959111445317764,0.01848989106067459,0.01505059153611028,0.04502646211759201,0.03260521086185802,0.06248591089229874,0.057825912336555756,0.06330911886116863,0.019336365152597366,0.045516944746984,0.03571702061249345,0.03029327795584662,0.033117088950028954,0.027385290051569443,0.025036140152539164,0.05221506914203709,0.030495829326208958,0.023807265995944467,0.03416678544424443,0.02942296599110326,0.042906126635277306,0.05047070981565592,0.033147723076147974,0.013067477543609722,0.044755508127681115,0.043499358072599005,0.027870723321663245,0.03060173125475893,0.03148260178850406,0.020902682018302057,0.014076376998296246,0.00624856843552162,0.024256248481937116,-0.006439214000136908,-0.0018390956395321098,0.018561546654358333,-0.007872299702366286,0.004669083695350713,0.021402347881492433,-0.09915344928675951,-0.059122265177568474,-0.04816658479328531,-0.110128624434152,-0.020189720380391508,-0.008679160090906298,-0.023120869215106976,0.03849620698924319,0.03907099622950369,0.01418474148302241,0.01667364509775164,0.027357520901111185,0.03486708085839774,0.041725586027509906,0.04480700463828618,0.061344613796228104,0.05482386422964807,0.06495738146405296,0.05696156793238888,0.06449443379792963,0.0696002612573397,0.08114242279266244,0.09103392042392866,0.07702236979940374,0.06094563396735869,0.0667812305503966,0.06384113359514056,0.07456562475487293,0.05921599255814272,0.1009316832258428,0.05357972243817191,0.05945602407331027,0.046068180846006945,0.044773836610735404,0.03734704788155539,0.034574997874192735,0.02399667571437352,0.022861009840621276,0.018637480798141454,0.02291039445013449,0.02163078662751395,0.02605407995103163,0.023097289333866337,0.022389949330968353,0.02721641711198438,-0.000310632065264826,0.021802177577217755,0.04298033662552871,0.03231897638659393,0.028875550912216205,0.019499688615683103,0.019246232084870637,0.020209461012146844,0.01625881562098805,0.020917618616864208,0.028589456961262128,0.028099427094480246,0.0440836853860929,0.07723312954753282,0.05532661035959539,0.03412507436273879,0.06551529804707204,0.05066443658516443,0.061485790807409874,0.07321467045996899,0.08443814343629329,0.07763138563647193,0.07209635676436334,0.06630675384775453,0.06969473931103534,0.0652408480461745,0.06457297077324459,0.06218266786435886,0.06287243255339785,0.05559987001659512,0.036782821416939636,0.031088933012962915,0.033565645130316187,0.03179649318113436,0.03394581119375964,0.02266333126975228,0.03590089337887811,0.02407931785602898,0.054354983919396714,-0.000444345312243991,0.016834488436329575,-0.030213252595533577,0.030671202434989896,0.07998130765513271
data__absolute_maximum,0.049798067880334,0.02236756584282807,0.015154497504590988,0.07502639675797215,0.08812297120735578,0.032490856616230045,0.11276989815506201,0.04731355469480854,0.13534533917607475,0.13421999821491085,0.13438069586650278,,0.011047779463944111,0.015161562485113538,0.14686036090350565,0.15009777494678408,0.1454112033644674,0.014513309047317352,0.018731496196527395,0.014035244987901272,0.07030558295109875,,0.022302205879990537,,,0.12489503733427068,0.1243385866829492,0.030003497311913343,0.1368839228695619,0.1431824017166493,0.14894240429191588,0.04922917967687517,0.10662244787250692,0.0780393858419575,0.10005196030675666,-0.013608972853911184,0.08040351003051119,0.08292280952371936,0.0859636296853863,0.010900143563428734,0.02069511396103986,0.012247789247404266,0.015064052666152345,0.016044364033905238,0.044649881869464454,0.035270222024626756,0.1369019718244389,0.04939093348805651,0.12502363475138958,0.14228610227024,0.12365652248146035,0.15365354926242797,0.038279644329261744,0.05173670098597981,0.08328987858112198,0.07015246335971928,0.13040871543887697,0.07197350890419432,0.09365522486437704,0.04821588983538861,0.06510233543751366,0.06566768199000464,0.04995967983770101,0.06909410389574061,0.08465697115603396,0.06451125761320503,0.02365441546561913,0.06324118818716895,0.060891476057947605,0.051103947541031626,0.05471557605234349,0.05256440439832593,0.05651495797418409,0.10137472867737538,0.1398804518400465,0.09481214983448842,0.1027724779515966,0.10950310014880364,0.07274380944953288,-0.023661218179414675,0.004669083695062824,0.06600549780178183,0.11047490771433001,-0.06678517037073993,-0.01403203903208365,0.0036887733027588365,-0.025052935125694085,-0.0021871486326372172,-0.06252986366825555,0.050611950215427595,0.08469028887592649,0.05513226576250686,0.05702084388992984,0.07837998749424652,0.07065158926837359,0.0805792238022004,0.07883541443520081,0.0849727858973859,0.06993774212585245,0.0933321231727763,0.08981462202599076,0.0990830989708961,0.08426624351882342,0.0668388064209892,0.0880963818169053,0.1005498880962738,0.10962182679619538,0.12115486519920544,0.08366510072066745,0.09134356523922971,0.06164202815326721,0.09710610351863815,0.07744558681736435,0.09164923892961654,0.07301090735354596,0.06717048224527722,0.05615154858944543,0.07827011823788627,0.049242960871502255,0.047759540670008795,0.05910819512109763,0.030923515764569105,0.030191901939905733,0.06428790510861393,0.02099058072132213,0.015207892293047994,0.035227167169548185,,0.03272069307457332,0.05184854029707722,0.06713887167343958,0.05203357491457026,0.06027868132279309,0.08196377068008337,0.0898838773932614,0.12046281064347195,0.15832592189564137,0.15434435737949062,0.07245913914987652,0.13767329411281742,0.06255390617530068,0.07424834712635531,0.046471724975840956,0.10510100468530016,0.10738595435100726,0.08371306299130014,0.07885962524011052,0.060074314629907685,0.04039559935398946,0.06344101112020399,0.09659535231264389,0.1126818322123696,0.08353390758005882,0.0725223147990778,0.0814654770641478,0.09115252796896904,0.12158169542618608,0.1719089723139598,0.12461257719250066,0.0954493934119709,0.09700122434093171,0.08872608061427352,0.09219451346042391,0.08069670560838946,0.06805269850182193,0.04781170068528111,0.11522567865220704,0.02682934016129914,0.06480195340345872,0.049203298061721676,0.09626452089550534
data__absolute_sum_of_changes,0.002597141668264818,-0.05557843456343828,0.04138789459580928,0.0353262380862716,0.04569091957537656,0.029991193110041094,0.05177348341257476,0.044837191865978364,0.053072380616638076,0.061639047724363745,0.06445550431817894,,0.0033796270623086683,0.03306808051307988,0.10427030723536757,0.09485839848769356,0.09100455618912812,0.04910323865371938,0.05609633791401764,0.02100641117050451,0.10215632423825022,,0.03821224020462896,,,0.09675843718952475,0.10383277439388305,0.04316413574166666,0.09088632893760226,0.08630835852969036,0.0913938874455545,0.06065028147263963,0.06728176175821893,0.06915356615699284,0.06213283985905816,-0.013425430719851434,0.08346811461045535,0.06351192803508675,0.09367035895671184,0.011718441000891247,0.06916096761282299,0.05106916452989679,0.037123265545943515,0.04180570986098105,0.028913287026496592,0.028360166572744937,0.07700333544735072,0.05675811597009182,0.06533540449792799,0.10026233348907095,0.08505322711797646,0.016549849160364623,0.005609450221933456,-0.026887834740151453,-0.010221487424895417,-0.00958196849022274,-0.004406830261932014,-0.0028989817558700793,0.004725824469255146,0.013722024820039407,-0.02924250282601568,-0.00847212452551433,-0.015525322614677397,-0.006914216792609538,-0.008789659728930293,-0.0007694019199592011,0.019688173939621183,-0.014300767693094886,0.007744531490974164,0.010008116625066284,0.012670845192476068,0.01008672544061366,-0.009016606033320659,-0.006142007620659413,0.002788247241552159,-0.010982374547569132,-0.02837189099999254,-0.02556188390838672,-0.03778644614309275,0.14998396768186179,0.004669083691312106,-0.11155804857363488,-0.034963558737199384,-0.08655235121607664,-0.13252870655402427,-0.02008579699189512,-0.15847442289107888,-0.032422506102940736,-0.1770549916660019,0.02975434857435266,0.015851131859351202,0.023675642661269817,0.03881559413195944,0.13045432315144917,0.0928556301262874,0.1112999821228515,0.10172678568369098,0.08499083416706443,0.045383960010029596,0.029257555335613316,0.046029694012374396,0.06274077310905053,0.044843198010964896,0.034065650535435504,0.05927199510465631,0.053529742493161996,0.044337751037364224,0.07366854040414801,0.04130643021518723,0.0755152683492979,0.06578326477318487,0.11620905794851474,0.09518472223497705,0.11119796448654884,0.11570500949472826,0.13204075566557527,0.07186821419373439,0.10189864380696131,0.016693904749767185,0.04368402613976236,-0.025782136895176257,0.0235479602907208,-0.07090500541207785,-0.09220457624877655,-0.12207456942103813,-0.15281698923301673,-0.15697994060758905,,-0.10559036367422438,0.016045695599178778,-0.050226817231115335,0.02127826539478634,0.02490204893897724,0.03882508120418275,0.03841971851613213,0.09850903806428545,0.09153125174893942,0.13348523013551059,0.06575052644019494,0.11969960422620397,0.0644683760679994,0.08884296772391735,-0.05879385880485728,0.05013332204128846,0.0254380990948146,0.04349471836280992,0.04589427025101031,0.05403634461964573,0.002196766015724542,0.010480668564711335,0.038687452509569134,0.061915763598433864,0.039545876562672944,0.04422167870046858,0.10026978849351742,0.12133387264852843,0.1593220718475917,0.12419033561262077,0.12297145030249754,0.13225605958016498,0.10479726171514257,0.09865301922549868,0.027505668204479295,0.024074820573355513,-0.006338420317098331,0.007510788721673489,-0.05285159329479241,-0.027393010993307692,0.0149144882222723,0.0385795143751199,0.11807778951712922
"data__agg_autocorrelation__f_agg_""mean""__maxlag_40",-0.12087036629272686,-0.015737744239348938,-0.16982326766921502,-0.0536616823384235,-0.051797559091364055,-0.07568357564883238,-0.06176074081135256,-0.08616753115158773,-0.07088354446590417,-0.07656080538473156,-0.0758621959389395,,0.01398765098945065,-0.10189043629141364,-0.051043075202553766,-0.07011370464313302,-0.0691885523238689,-0.06396256256241216,-0.08988538002114768,-0.01876329682851814,-0.011598377942745666,,-0.03685838540783814,,,-0.06920050231614562,-0.06371935331763838,-0.07153025817122349,-0.0698392537069787,-0.06716148743437479,-0.07242905682895281,-0.0868037331880357,-0.07498770832558502,-0.12374848486297711,-0.06345444932564538,-0.013731322567667369,-0.14164247048550027,-0.07285586221678497,-0.11653573105022148,-0.014488968661211972,-0.1331503975804552,-0.08789459014992304,-0.1289012547466329,-0.18066879094486682,-0.10635288680690531,-0.08678680267861902,-0.08191876863844996,-0.09019860080186676,-0.01884010345967056,-0.07755005892793373,-0.06587624504078309,-0.06306443075877245,-0.04941561060594224,-0.008545361491150524,-0.06383392552173155,-0.0734507380163368,-0.07138249481878087,-0.0800124452744554,-0.08624523136962314,-0.07065281707429706,-0.013118952098074073,-0.10128938744713684,-0.0286174157478979,-0.02271502321348273,-0.03266255077477345,-0.037372511010801523,-0.21591985450309942,-0.07555863857113843,-0.06265450528086498,-0.10109662589482575,-0.08441390629358259,-0.08294608286539494,0.008129357347295856,-0.05023413238103339,-0.08817118838303993,-0.07800870936902536,-0.03374951217936621,0.023323939192831735,0.000268619715240683,-0.07358344311435552,-0.01403646590742787,-0.09549051097325463,-0.0373990920761801,-7.415563430381177e-05,-0.004819907129486215,-0.04835736523793215,-0.031249496423377127,-0.018616917409198068,-0.09551636228408442,0.01778493416650628,-0.1138129851216213,0.019684969040290386,-0.0018969244404155121,-0.04564289512559148,-0.0996756623198373,-0.01621108977630016,-0.08029050967965663,-0.12244373393649688,-0.06152107971925404,-0.07900952918705233,-0.0857461011693063,-0.0869952219935138,-0.08299699677935872,-0.07291754371203091,-0.0840994283892547,-0.10210870670046922,-0.06141278363449164,-0.104630207544506,-0.09935838235732249,-0.12040016848395743,-0.1600365892646808,-0.1267321771460296,-0.06851389011793352,-0.055299892632474125,-0.049652526730115935,-0.08362746430365647,0.038454817082554854,0.029704135235312904,0.04103393368892664,0.023057150895244908,-0.002705864553803814,0.05156481090958025,0.02211792355225404,0.04387467978685478,0.08521414272395667,0.0997735058448887,0.057511457985802976,,0.12371350668519368,-0.08776784982360586,-0.006997091115717432,-0.05124760594236018,-0.057810120617116476,-0.08756786350924627,-0.10732187901436634,-0.14179394185604732,-0.21718247752516132,-0.2197500714099428,-0.14563767853301673,-0.24123067757358946,0.0895047700352782,-0.08222482307823903,-0.011266767248744525,-0.10571195812282216,-0.07405331167717964,-0.09065059248600121,-0.06030652956874567,-0.07616193382922344,-0.04844947705713563,-0.037837840562089754,-0.08102744634956158,-0.09912475802001029,-0.09061129923254725,-0.06918984081788787,-0.12932008424964475,-0.1091394450070683,-0.13187106255890155,-0.18751770722424382,-0.15315938131268275,-0.09565755297288689,-0.10280487838620979,-0.14601571918130102,-0.055518177760907686,-0.11971021851603257,-0.09960844853255028,-0.11277735149092978,0.030127374892172914,-0.054055658235324495,-0.09866492453865126,0.0370191699589636,-0.051517233011042565
"data__agg_autocorrelation__f_agg_""median""__maxlag_40",-0.11522259732200278,-0.018682771602297834,-0.15444590998301022,-0.04972932239384063,-0.048853632470171215,-0.07204508754395969,-0.058295870284985486,-0.08252714157178093,-0.06739631494856708,-0.0740404763068839,-0.07426552731308393,,0.014178057994592782,-0.08566787585089121,-0.05006696304675243,-0.06828183477676167,-0.06711060466874333,-0.04754544161793373,-0.08526128667335726,-0.019007876942464596,-0.014579153494502627,,-0.0384339829399496,,,-0.06621353088458849,-0.06232629913006399,-0.07108112254893215,-0.06827665338731248,-0.06458988333678652,-0.06934540447978031,-0.08341322651532428,-0.07179900421155752,-0.11673352869249062,-0.057218415562635246,-0.013732872959781033,-0.136152721058692,-0.07130380308338538,-0.10718963006963707,-0.015158929070161165,-0.1290705488190461,-0.07495603997417274,-0.11593454718401579,-0.1673604408838862,-0.10417888601928532,-0.08438396947259684,-0.07781919867026761,-0.08558458659149634,-0.017893707353358042,-0.07406205413955812,-0.06304051422234025,-0.10478645076213101,-0.06542095564731092,-0.02802662919079228,-0.07497475815830185,-0.08452355751032589,-0.07782629573026044,-0.09209351493618134,-0.08616519439941497,-0.08481729911711591,-0.03358758446188151,-0.11242845907254748,-0.04331924597096404,-0.035006831749301276,-0.048213096024088485,-0.05593207171306416,-0.259930817817079,-0.09352103647823976,-0.07574723797833394,-0.11319777672159446,-0.09842313804099076,-0.09438333657779371,-0.016567266386225958,-0.0747996912888216,-0.10582858372971062,-0.10044941008482151,-0.053984547359987305,0.0009059890131625104,-0.029742636115158063,-0.059363415360247626,-0.011203229224683656,-0.10594530578629198,-0.035735398310165756,0.002470787162331831,-0.0006794638646206077,-0.04984425535000882,-0.03479050838106289,-0.028111669970911225,-0.09365710261852164,0.04565047199275739,-0.11418617214200179,0.022037510379625386,0.0036040457071417906,-0.04350536316853421,-0.10538793063338954,-0.01706368362352429,-0.07570495359357023,-0.11527489730861375,-0.059838580095548634,-0.07736036326090284,-0.08050878076076048,-0.08035504278141897,-0.07874074100167175,-0.06979620675268518,-0.07989636533442471,-0.09702205403955658,-0.05640279438079144,-0.0962342500372124,-0.09448532844725396,-0.1098999988294474,-0.14997858327188418,-0.1186374003456001,-0.06757528952676349,-0.05738170530192455,-0.05261388233206051,-0.08593136278932645,0.0404343198315681,0.03312980273889241,0.045169791824584415,0.02473150741609999,0.001276513461063875,0.056105509440618345,0.023281808827414388,0.04574529595196499,0.08645263224385674,0.10077141257081357,0.05796524075652475,,0.12164663439815568,-0.09538828757065229,-0.009768025707804289,-0.05668772767723312,-0.06177064990724217,-0.09202235091796275,-0.10943865690893069,-0.1509302805318628,-0.2202913092998392,-0.2229453241617932,-0.14965059985718138,-0.24994076848310426,0.08901103537197404,-0.07469396929666353,-0.007199202110731344,-0.09590684052611455,-0.06831382878848931,-0.08484299583320233,-0.05812997068189485,-0.07248134643859655,-0.04806481213980303,-0.03544613141715112,-0.07326071854791162,-0.09172914236065106,-0.08667903144067982,-0.06348802722960231,-0.12150556480602254,-0.10248899683060426,-0.13151647565144764,-0.19551804128866404,-0.16180077042240182,-0.09773060204041513,-0.10341732019440715,-0.15617872284235668,-0.054376529080747533,-0.12596187819680046,-0.10187025375149822,-0.11943045517247626,0.026406818529436313,-0.05430065549487531,-0.09266999960613947,0.026608174081688155,-0.04766434616810284
"data__agg_autocorrelation__f_agg_""var""__maxlag_40",0.1525187509314555,0.021440840954784445,-0.11843901906740983,0.0682552991785956,0.048572006948563576,0.06605999184170837,0.02433055711183534,0.03353775972399843,0.01638790113077248,0.018991369114622517,0.013798026274547629,,-0.07149834405497241,-0.1918236331166734,0.0037356102414456216,-0.005801760443930116,-0.006063780302631244,-0.20220299181271528,-0.020384993539575923,-0.019848494616590405,0.01893500447133153,,0.06739307489112803,,,-0.003242610859105878,0.004985376810694431,0.03682720855302355,0.010561196765084126,0.01560506958196875,0.01290757206429577,0.03773763513043142,0.06199202131403516,0.08546697775995184,0.04351813603184909,-0.010668848002941841,0.010759293813209355,-0.06845114223035291,-0.08187950481399003,0.008082527480413007,0.016254549168004246,-0.16425583350167355,-0.1382714495696559,-0.11059129403295018,0.04786706796779531,0.025757776762625507,-0.0024219408400368023,0.01854263344126003,-0.014063811662155506,-0.00256536469824499,-0.00570214914878536,0.48167907511591374,0.1504861629260911,0.135287032694525,0.12196713803765635,0.1549745394339359,0.08963020221525414,0.17610467768903715,0.07981696111239585,0.1876591304678151,0.12141352255020801,0.1383101058658026,0.12240067585498611,0.11692164127696097,0.09494547659819816,0.12446408413968335,0.09383715026952288,0.10237706175421998,0.11230277666454892,0.1370539518376523,0.142307057497657,0.12153563583757827,0.24653631185704356,0.22617406254832045,0.2791201192561547,0.22869546473206662,0.23274666036696448,0.1918099755719918,0.2897353073228608,0.09527968257256524,0.029165713116943357,0.07170454368255595,0.022539986975627375,0.019499042937638905,0.026207029601872718,0.03253905421063022,0.01507439231365373,-0.0011630384310918468,0.08181213991369622,0.026986942188974305,0.07808462739563587,0.010056679712059627,0.10483434442602868,0.15494787857059586,0.1640877064698236,0.05694747443516246,0.12762260104334178,0.17139510492390864,0.1448412915495107,0.14339076183364713,0.1495468472387342,0.15145735490255363,0.12535262254263393,0.11023980835749007,0.13375407877153245,0.14380758316737924,0.11294681552465252,0.1645100400258056,0.17308870244069563,0.17527192859112603,0.24273125282162192,0.18558495165795696,0.11322850449284833,0.11374473325227234,0.1147047541593187,0.19403882855086949,0.017601886473234817,0.03204950317437722,0.029851460914085807,0.02888512369573147,0.10565004432506007,0.05682462412670313,0.026149322548149598,-0.02401862683307152,-0.08791045775186304,-0.06690535476287869,-0.04777990796042149,,-0.04929123580458468,0.08545129958296309,0.04429816589709203,0.08671357480132076,0.07857482207539326,0.05773744750449765,0.05396710821277722,0.056653407590311046,-0.0746508003901375,-0.004378679354423944,0.0014268149347076218,0.04013850167805215,-0.18138556988747223,0.09708405746366182,0.061395263293170146,0.14158870391660494,0.10366995844805524,0.13505048891446603,0.09805768899939922,0.1307142246472504,0.11457821888045452,0.04923263711627884,0.1327057071859858,0.15892051695411327,0.1698352569882645,0.13650083940139282,0.12912587524612215,0.09714090849138073,0.03588702529927818,-0.061218594388241315,-0.06898946420157698,-0.01341694051638725,0.010531401690281127,0.09725804827593248,-0.1012510955909868,0.0479525354557014,0.067845063029091,0.20980166443578852,0.04693481412597129,0.05293814967140653,0.03299493026118953,-0.06067516461772173,-0.011470719454881085
